"";"D. execució";"D. valor";"Concepte";"Import";"Saldo"
"";"28/04/2021";"28/04/2021";"TRANSF DE A.E.A.T. DEVOLUCIONES TRIBUTARIAS AEAT            APL:IVA AU";"49,57";"435,81"
"";"27/04/2021";"27/04/2021";"COMPRA TARJETA DEBITO/CREDITO PEDRAFORCA TJ*0011";"-39,95";"386,24"
"";"27/04/2021";"27/04/2021";"COMPRA TARJETA DEBITO/CREDITO CAL FONT TJ*0011";"-10,00";"426,19"
"";"26/04/2021";"26/04/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-7,72";"436,19"
"";"26/04/2021";"22/04/2021";"COMPRA TARJETA DEBITO/CREDITO MARKET IGUALAD2 TJ*0011";"-5,12";"443,91"
"";"24/04/2021";"24/04/2021";"COMPRA TARJETA DEBITO/CREDITO BEAUTY BY DIA IGUALADA 60 TJ*0011";"-7,99";"449,03"
"";"24/04/2021";"24/04/2021";"COMPRA TARJETA DEBITO/CREDITO CAL FONT TJ*0011";"-6,25";"457,02"
"";"23/04/2021";"23/04/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-3,10";"463,27"
"";"23/04/2021";"23/04/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-5,00";"466,37"
"";"22/04/2021";"22/04/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-13,34";"471,37"
"";"21/04/2021";"21/04/2021";"TRANSF PARA MARTA PARDOS MAS traspas";"-300,00";"484,71"
"";"21/04/2021";"21/04/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-5,62";"784,71"
"";"21/04/2021";"21/04/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-120,48";"790,33"
"";"21/04/2021";"21/04/2021";"TRANSF DE RADIO GELIDA MSC Automatitzacio. Factura 2021/01";"811,84";"910,81"
"";"20/04/2021";"20/04/2021";"COMPRA TARJETA DEBITO/CREDITO ABACUS IGUALADA TJ*0011";"-50,20";"98,97"
"";"20/04/2021";"20/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,65";"149,17"
"";"20/04/2021";"20/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,65";"149,82"
"";"20/04/2021";"20/04/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-16,42";"150,47"
"";"19/04/2021";"19/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"166,89"
"";"16/04/2021";"19/04/2021";"TRANSF PARA MARTA PARDOS MAS traspas marta";"-150,00";"167,24"
"";"15/04/2021";"15/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,60";"317,24"
"";"15/04/2021";"15/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-2,12";"317,84"
"";"14/04/2021";"12/04/2021";"COMPRA TARJETA DEBITO/CREDITO DNH*GODADDY.COM EUROPE TJ*5783";"-61,74";"319,96"
"";"14/04/2021";"12/04/2021";"COMPRA TARJETA DEBITO/CREDITO NOMINALIA COM TJ*5783";"-58,08";"381,70"
"";"14/04/2021";"14/04/2021";"RECIBO SIMYO";"-15,57";"439,78"
"";"14/04/2021";"14/04/2021";"RECIBO SIMYO";"-10,00";"455,35"
"";"13/04/2021";"13/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"465,35"
"";"13/04/2021";"13/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"465,70"
"";"13/04/2021";"13/04/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-18,64";"466,05"
"";"13/04/2021";"10/04/2021";"COMPRA TARJETA DEBITO/CREDITO DNH*GO DADDY EUROPE EUR TJ*5783";"-18,14";"484,69"
"";"12/04/2021";"12/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,55";"502,83"
"";"12/04/2021";"12/04/2021";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,83";"504,38"
"";"10/04/2021";"10/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"542,21"
"";"10/04/2021";"10/04/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-123,34";"542,56"
"";"10/04/2021";"10/04/2021";"TRANSF PARA Associaci Marta Pardos i Mas";"-42,00";"665,90"
"";"09/04/2021";"09/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,40";"707,90"
"";"09/04/2021";"09/04/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-2,12";"708,30"
"";"08/04/2021";"08/04/2021";"RECIBO IGUANA COMUNICACIONS S.L.";"-34,00";"710,42"
"";"07/04/2021";"08/04/2021";"TRANSF PARA MARTA PARDOS MAS traspas";"-500,00";"744,42"
"";"07/04/2021";"07/04/2021";"COMPRA TARJETA DEBITO/CREDITO PA IGUALADA CARRER COMES TJ*0011";"-5,65";"1.244,42"
"";"07/04/2021";"07/04/2021";"ANULACION TARJETA DEBITO";"5,65";"1.250,07"
"";"07/04/2021";"07/04/2021";"COMPRA TARJETA DEBITO/CREDITO PA IGUALADA CARRER COMES TJ*0011";"-5,65";"1.244,42"
"";"07/04/2021";"07/04/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-39,00";"1.250,07"
"";"04/04/2021";"04/04/2021";"COMPRA TARJETA DEBITO/CREDITO TORRES MASIP TJ*0011";"-12,05";"1.289,07"
"";"03/04/2021";"03/04/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-84,18";"1.301,12"
"";"02/04/2021";"02/04/2021";"COMPRA TARJETA DEBITO/CREDITO CENTRE CIVIC CLARIANA TJ*5783";"-38,00";"1.385,30"
"";"01/04/2021";"01/04/2021";"COMPRA TARJETA DEBITO/CREDITO WOMEN SECRET TJ*0011";"-68,95";"1.423,30"
"";"01/04/2021";"01/04/2021";"COMPRA TARJETA DEBITO/CREDITO ASFALT TJ*0011";"-32,98";"1.492,25"
"";"31/03/2021";"31/03/2021";"COMPRA TARJETA DEBITO/CREDITO CONDIS LIFE -CAPELLADES TJ*0011";"-48,66";"1.525,23"
"";"31/03/2021";"31/03/2021";"RECIBO TGSS. COTIZACION 005 R.E.AUTONOMOS";"-2,84";"1.573,89"
"";"31/03/2021";"31/03/2021";"LIQUIDACION AHORRO/CTA COR";"0,00";"1.576,73"
"";"31/03/2021";"31/03/2021";"TRANSF DE FM UNLIMITED MOTORCYCLES,S.L. Nomina Marzo Marti Soler Chiva";"1.292,70";"1.576,73"
"";"30/03/2021";"30/03/2021";"COMPRA TARJETA DEBITO/CREDITO FRUITS SECS ROSET TJ*0011";"-14,95";"284,03"
"";"30/03/2021";"30/03/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-14,73";"298,98"
"";"29/03/2021";"26/03/2021";"COMPRA TARJETA DEBITO/CREDITO NOMINALIA COM TJ*5783";"-19,12";"313,71"
"";"27/03/2021";"27/03/2021";"COMPRA TARJETA DEBITO/CREDITO CASA AMETLLER SL TJ*5783";"-22,23";"332,83"
"";"27/03/2021";"27/03/2021";"COMPRA TARJETA DEBITO/CREDITO CONDIS LIFE -CAPELLADES TJ*5783";"-39,17";"355,06"
"";"27/03/2021";"27/03/2021";"COMPRA TARJETA DEBITO/CREDITO DECOR DAVID TJ*0011";"-12,26";"394,23"
"";"27/03/2021";"27/03/2021";"COMPRA TARJETA DEBITO/CREDITO CREU TJ*5783";"-7,00";"406,49"
"";"27/03/2021";"27/03/2021";"COMPRA TARJETA DEBITO/CREDITO LA PANERA DEL PA IGUALADA TJ*5783";"-9,70";"413,49"
"";"26/03/2021";"26/03/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-27,45";"423,19"
"";"26/03/2021";"26/03/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-27,32";"450,64"
"";"26/03/2021";"26/03/2021";"TRANSF DE DANIEL ORTINEZ MARTI regal";"56,00";"477,96"
"";"22/03/2021";"22/03/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"421,96"
"";"22/03/2021";"20/03/2021";"COMPRA TARJETA DEBITO/CREDITO SHOUTCA.ST* SHOUTCA.ST TJ*5783";"-203,94";"422,31"
"";"20/03/2021";"20/03/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"626,25"
"";"20/03/2021";"20/03/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-84,40";"626,60"
"";"18/03/2021";"18/03/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-55,74";"711,00"
"";"17/03/2021";"17/03/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-47,15";"766,74"
"";"16/03/2021";"16/03/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,75";"813,89"
"";"16/03/2021";"16/03/2021";"COMPRA TARJETA DEBITO/CREDITO HIPER ASIATO 8 TJ*0011";"-18,13";"814,64"
"";"16/03/2021";"13/03/2021";"COMPRA TARJETA DEBITO/CREDITO PAYPAL *BIKECOMPONE TJ*5783";"-186,33";"832,77"
"";"16/03/2021";"16/03/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-22,34";"1.019,10"
"";"16/03/2021";"16/03/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-32,00";"1.041,44"
"";"15/03/2021";"15/03/2021";"COMPRA TARJETA DEBITO/CREDITO CAL FONT TJ*0011";"-17,20";"1.073,44"
"";"15/03/2021";"15/03/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,00";"1.090,64"
"";"13/03/2021";"13/03/2021";"COMPRA TARJETA DEBITO/CREDITO ALDI IGUALADA TJ*5783";"-8,97";"1.091,64"
"";"12/03/2021";"12/03/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-29,56";"1.100,61"
"";"11/03/2021";"11/03/2021";"COMPRA TARJETA DEBITO/CREDITO AGRO IGUALADA S C C L TJ*0011";"-43,27";"1.130,17"
"";"11/03/2021";"11/03/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-2,21";"1.173,44"
"";"11/03/2021";"11/03/2021";"RECIBO SIMYO";"-10,00";"1.175,65"
"";"11/03/2021";"11/03/2021";"RECIBO SIMYO";"-9,00";"1.185,65"
"";"09/03/2021";"09/03/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"1.194,65"
"";"09/03/2021";"09/03/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-45,19";"1.195,00"
"";"08/03/2021";"08/03/2021";"COMPRA TARJETA DEBITO/CREDITO CAL FONT TJ*0011";"-12,08";"1.240,19"
"";"08/03/2021";"08/03/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,75";"1.252,27"
"";"08/03/2021";"08/03/2021";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,03";"1.253,02"
"";"05/03/2021";"05/03/2021";"RECIBO IGUANA COMUNICACIONS S.L.";"-14,57";"1.290,05"
"";"05/03/2021";"05/03/2021";"RECIBO ORANGE ESPAGNE S.A.";"-24,67";"1.304,62"
"";"05/03/2021";"05/03/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-24,33";"1.329,29"
"";"04/03/2021";"04/03/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-19,14";"1.353,62"
"";"02/03/2021";"02/03/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"1.372,76"
"";"02/03/2021";"02/03/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-30,89";"1.373,11"
"";"01/03/2021";"01/03/2021";"COMPRA TARJETA DEBITO/CREDITO ASFALT TJ*0011";"-34,98";"1.404,00"
"";"27/02/2021";"27/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,60";"1.438,98"
"";"27/02/2021";"27/02/2021";"COMPRA TARJETA DEBITO/CREDITO ESTACIO SERVEI ROBERT TJ*0011";"-30,00";"1.439,58"
"";"26/02/2021";"26/02/2021";"COMPRA TARJETA DEBITO/CREDITO CONDIS LIFE -CAPELLADES TJ*0011";"-8,13";"1.469,58"
"";"26/02/2021";"26/02/2021";"RECIBO TGSS. COTIZACION 005 R.E.AUTONOMOS";"-1,42";"1.477,71"
"";"26/02/2021";"26/02/2021";"RECIBO TGSS. COTIZACION 005 R.E.AUTONOMOS";"-2,84";"1.479,13"
"";"26/02/2021";"26/02/2021";"TRANSF DE FM UNLIMITED MOTORCYCLES,S.L. Nomina Febrero Marti Soler Chi";"1.292,70";"1.481,97"
"";"24/02/2021";"24/02/2021";"COMPRA TARJETA DEBITO/CREDITO CAL PASSANALS TJ*0011";"-33,80";"189,27"
"";"24/02/2021";"24/02/2021";"COMPRA TARJETA DEBITO/CREDITO ASFALT TJ*0011";"-124,96";"223,07"
"";"24/02/2021";"24/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"348,03"
"";"23/02/2021";"23/02/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-25,11";"348,38"
"";"22/02/2021";"22/02/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-6,18";"373,49"
"";"20/02/2021";"20/02/2021";"COMPRA TARJETA DEBITO/CREDITO CONDIS LIFE -CAPELLADES TJ*0011";"-16,00";"379,67"
"";"20/02/2021";"20/02/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-35,34";"395,67"
"";"20/02/2021";"20/02/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-18,05";"431,01"
"";"16/02/2021";"16/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,75";"449,06"
"";"15/02/2021";"12/02/2021";"COMPRA TARJETA DEBITO/CREDITO AROMA-ZONE.COM TJ*0011";"-113,75";"449,81"
"";"15/02/2021";"12/02/2021";"COMPRA TARJETA DEBITO/CREDITO ATENEUCINEMA.CAT TJ*0011";"-9,00";"563,56"
"";"13/02/2021";"13/02/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-68,82";"572,56"
"";"11/02/2021";"11/02/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-79,85";"641,38"
"";"11/02/2021";"11/02/2021";"RECIBO SIMYO";"-10,00";"721,23"
"";"11/02/2021";"11/02/2021";"RECIBO SIMYO";"-9,58";"731,23"
"";"11/02/2021";"11/02/2021";"COMPRA TARJETA DEBITO/CREDITO TALLERS PIERA SCP TJ*0011";"-157,15";"740,81"
"";"09/02/2021";"09/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,15";"897,96"
"";"09/02/2021";"09/02/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-92,98";"899,11"
"";"08/02/2021";"08/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,65";"992,09"
"";"06/02/2021";"06/02/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-106,80";"993,74"
"";"05/02/2021";"05/02/2021";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,03";"1.100,54"
"";"05/02/2021";"05/02/2021";"RECIBO ORANGE ESPAGNE S.A.";"-29,95";"1.137,57"
"";"03/02/2021";"03/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"1.167,52"
"";"03/02/2021";"03/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-2,12";"1.167,87"
"";"03/02/2021";"03/02/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,55";"1.169,99"
"";"02/02/2021";"02/02/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-121,48";"1.170,54"
"";"29/01/2021";"29/01/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-45,72";"1.292,02"
"";"29/01/2021";"29/01/2021";"TRANSF DE FM UNLIMITED MOTORCYCLES,S.L. Nomina Enero Marti Soler Chiva";"1.292,70";"1.337,74"
"";"25/01/2021";"25/01/2021";"COMISION TARJETA";"-24,00";"45,04"
"";"21/01/2021";"21/01/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,55";"69,04"
"";"19/01/2021";"19/01/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"69,59"
"";"19/01/2021";"19/01/2021";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,03";"69,94"
"";"19/01/2021";"19/01/2021";"TRANSF DE MARTA PARDOS MAS TRASAS";"100,00";"106,97"
"";"15/01/2021";"15/01/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-20,83";"6,97"
"";"14/01/2021";"12/01/2021";"COMPRA TARJETA DEBITO/CREDITO DNH*GODADDY.COM EUROPE TJ*5783";"-579,59";"27,80"
"";"12/01/2021";"12/01/2021";"RECIBO SIMYO";"-14,00";"607,39"
"";"12/01/2021";"12/01/2021";"RECIBO SIMYO";"-10,00";"621,39"
"";"12/01/2021";"12/01/2021";"TRANSF DE MARTA PARDOS MAS TRASPSS MARTA";"200,00";"631,39"
"";"09/01/2021";"09/01/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-39,28";"431,39"
"";"08/01/2021";"08/01/2021";"RECIBO ORANGE ESPAGNE S.A.";"-29,95";"470,67"
"";"07/01/2021";"07/01/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-51,12";"500,62"
"";"04/01/2021";"04/01/2021";"COMPRA TARJETA DEBITO/CREDITO EL CULLEROT-IGUALADA TJ*0011";"-53,85";"551,74"
"";"04/01/2021";"04/01/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"605,59"
"";"04/01/2021";"04/01/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-74,93";"605,94"
"";"04/01/2021";"04/01/2021";"COMPRA TARJETA DEBITO/CREDITO ABACUS IGUALADA TJ*0011";"-74,00";"680,87"
"";"04/01/2021";"04/01/2021";"COMPRA TARJETA DEBITO/CREDITO BEAUTY BY DIA IGUALADA 60 TJ*0011";"-12,68";"754,87"
"";"04/01/2021";"04/01/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,45";"767,55"
"";"04/01/2021";"31/12/2020";"COMPRA TARJETA DEBITO/CREDITO DNH*GODADDY.COM EUROPE TJ*5783";"-19,14";"769,00"
